"Quotation Report - Date : January-28, 2026 10:59 AM",,,,,,,,,,,,,
No,Number,Company,Date,Type,Client,Project Name,Description,Material,Material Code,Quo. Value,Cur.,MVL Contact,Status
5186,Q-1192-F10631,FIRESTOP,28 Jul 2020,IQ,Al Q.G.,1189-UG+G+4P+14F+R-GARGASH- DXB #LPO 102001976,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,7875,AED,Muhammad N.,Order
5187,Q-1192-F10630,FIRESTOP,28 Jul 2020,IQ,Blue T.E.,INDEX FIXING,"SUPPLY OF THREADED ROD, SLOTTED CHANNEL, INDEXTRUT, HEXAOGONAL NUT,DROP IN ANCHOR,",Firestop/ DC 315,Fire,355020.75,AED,Samer H.,Quotation
5188,RFQ-2797-A5201,MACRO,28 Jul 2020,RFQ,Chongqing M.B.,W5J9JE18C0008 &ndash; MOI COMPLEX FEMALE POLICE TOWN PHASE II,APPROVED FIRE RATED AND NON FIRE RATED DOORS,Doors,Architectural,208398,USD, ,Order
5189,RFQ-3550-V4252B,MVL Nepal,27 Jul 2020,RFQ,J.m.t. G.P.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",Cement (OPC) Hongshi Cement,Building Materials,Various,1020004.88,NPR, ,Order
5190,Q-1192-F10629,FIRESTOP,27 Jul 2020,IQ,Al Q.G.,1190-UG+G+4P+14F+R-OWAIS-DXB # LPO NO.102001962,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,15750,AED,Muhammad N.,Order
5191,Q-1192-F10628,FIRESTOP,27 Jul 2020,IQ,Al T.T.,LPO 14853,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,24360,AED,Arun stephen ,Order
5192,Q-1192-F10627,FIRESTOP,27 Jul 2020,IQ,Al A.A.,BURJ VISTA,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,37999.5,AED,Arun stephen ,Quotation
5193,Q-1192-F10626,FIRESTOP,27 Jul 2020,IQ,Lootah G.o.,FIRESTOPPING PROJECT,"SUPPLY OF INSS2460, INSS0285",Firestop/ DC 315,Fire,40.95,AED,Samar T.,Quotation
5194,RFQ-2797-A5302,MACRO,26 Jul 2020,RFQ,Aziz U.N.,W5J9JE18C0008 &ndash; MOI COMPLEX FEMALE POLICE TOWN PHASE II,EIFS System Application And Roof Insulation,Paints,Architectural,192380,USD, ,Order
5195,Q-1192-F10625,FIRESTOP,26 Jul 2020,IQ,Arabian I.C.,ANCHOR BOLTS,SUPPLY OF SSA4 ANCHOR BOLTS FOR CRACKED CONCRETE,Firestop/ DC 315,Fire,274119.31,AED,M.hassan ,Quotation
5196,Q-1192-F10624,FIRESTOP,26 Jul 2020,IQ,Pgs G.C.,Derbay Residance Meydan # LPO PGS/LAG/LPO-024,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,5775,AED,Samar T.,Order
5197,Q-1192-F10573A,FIRESTOP,26 Jul 2020,IQ,Al R.A.,JOB NO.531 # LPO NO.642,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,27300,AED,Samar T.,Order
5198,Q-1005-L4111,MACRO,26 Jul 2020,IQ,Abdul K.C.,"Door To Door Couier From King Of Prussia, PA 19406, USA To FPT1",Door To Door Couier Of 1 Box From Avengers USA To FPT1,Transportation,Logistics,830,USD, ,Order
5199,RFQ-3550-V4262,MVL Nepal,26 Jul 2020,RFQ,Sashi I.U.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal",Bulidng Materials - Brick,Building Materials,Various,2900000,NPR, ,Order
5200,Q-1192-F10623,FIRESTOP,26 Jul 2020,IQ,China P.E.,FIRE STOPPING PROJECT_HABSHAN CAMP 1_ PO# BIFP-FCC-1557-2020,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,3150,AED,Samer H.,Order
5201,Q-1192-F10621A,FIRESTOP,23 Jul 2020,IQ,Al M.B.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,34650,AED,Muhammad N.,Quotation
5202,Q-1192-F10622,FIRESTOP,23 Jul 2020,IQ,Safety W.,Master Building-Harbor Views-Amana # LPO 1404,Supply Of Fire Stop Materials INSS1186 &amp; MEP MATERIALS,Firestop/ DC 315,Fire,7623,AED,Habib B.,Order
5203,Q-1192-F10621,FIRESTOP,23 Jul 2020,IQ,Al M.B.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,882,AED,Muhammad N.,Quotation
5204,Q-1192-F10570A,FIRESTOP,23 Jul 2020,IQ,Zein S.C.,"G+8 RESIDENTIAL BUILDING+ROOF GYM, AL BARSHA SOUTH, DUBAI# LPO 623/2020",SUPPLY OF  INFS0812,Firestop/ DC 315,Fire,3360,AED,Habib B.,Order
5205,RFQ-2797-V4251,MACRO,22 Jul 2020,RFQ,United C.&.,Supply Of Wall Tiles And Floor Tiles RAK,Wall Tiles And Floor Tiles RAK,Building Materials,Various,40874.4,USD, ,Order
5206,RFQ-2797-A5301,MACRO,22 Jul 2020,RFQ,Norson C.I.,Supply Of Homex Paints,Homex Paints,Paints,Architectural,33214.5,USD, ,Order
5207,Q-1192-F10620,FIRESTOP,22 Jul 2020,IQ,International H.C.,Saudi German Hospital &ndash; Extension Barsha III &ndash; Dubai,SUPPLY OF INFS0812 &amp; MOPUR,Firestop/ DC 315,Fire,1911,AED,Habib B.,Order
5208,Q-1192-F10542C,FIRESTOP,22 Jul 2020,IQ,Jpm A.T.,"HPR-PROJECT (G+9),PLOT NO:6318845, HADEEQ SHEIKH MOHD BIN RASHID-DUBAI# LPO Jpm/MvL/006/2020",SUPPLY OF D64,Firestop/ DC 315,Fire,577.5,AED,Arun stephen ,Order
5209,RFQ-1192-V4304,FIRESTOP,22 Jul 2020,RFQ,Fujairah R.F.,Supply Of SLAB WITHOUT FACING (SXXX) Density: 120Kg/M3 Thickness: 50mm Size:1.2 MtrX 0.6 Mtr+,SLAB WITHOUT FACING (SXXX) Density: 120Kg/M3 Thickness: 50mm Size:1.2 MtrX 0.6 Mtr Qty. 402 Sheets,Building Materials,Various,7421.53,AED, ,Order
5210,Q-1192-F10542B,FIRESTOP,21 Jul 2020,IQ,Jpm A.T.,"HPR-PROJECT (G+9),PLOT NO:6318845, HADEEQ SHEIKH MOHD BIN RASHID-DUBAI# LPO Jpm/MvL/006/2020",SUPPLY OF D64,Firestop/ DC 315,Fire,577.5,AED,Arun stephen ,Quotation
5211,Q-1192-F10619,FIRESTOP,21 Jul 2020,IQ,Dubai P.L.,PROJECT#190251#LPO 54893,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,52501.89,AED,Arun stephen ,Order
5212,Q-1192-F10618,FIRESTOP,21 Jul 2020,IQ,Arki G.D.,EXPO 2020 DUBAI JAPAN PAVILION PROJECT,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,777,AED,Habib B.,Order
5213,Q-1192-F10617,FIRESTOP,21 Jul 2020,IQ,Pivot E.&.,"P145 Supply Of Waterproof Sealant For The Club Villas (150 Nos.), Dubai Hills, Dubai",SUPPLY OF INSS2460,Firestop/ DC 315,Fire,14700,AED,M.hassan ,Quotation
5214,Q-1192-F10616,FIRESTOP,21 Jul 2020,IQ,Mapco L.&.,"ALRAYAN DEVELOPMENT 2 BASEMENTS + GROUND + FIRST +SECOND +ROOF+SERVICE, PLOT NO. 18-07-009-010,  SECTOR HAI AL HUMAIRA CENTRAL DISTRICT, AL AIN.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,38577,AED,M.hassan ,Quotation
5215,Q-1192-F10615,FIRESTOP,21 Jul 2020,IQ,Tech C.,"TC #0027TECH TOWER COMMERCIAL &amp; RESIDENTIAL TOWER (G+5P+22TYP), PLOT NO.: 1142, AJMAN, PO # 2601-PO-000001630",SUPPLY OF MVL FIRESTOP MATERIALS,Firestop/ DC 315,Fire,41954.38,AED,Samar T.,Order
5216,Q-1192-F10614,FIRESTOP,20 Jul 2020,IQ,Dubco C.L.,"G+5 RESIDENTIAL BUIDLING,, AL WARQA FIRST, DUBAI",SUPPLY OF CFS01,Firestop/ DC 315,Fire,194.25,AED,Muhammad N.,Quotation
5217,Q-1192-F10613,FIRESTOP,20 Jul 2020,IQ,Arabian I.C.,ANCHOR BOLTS,"SUPPLY OF SS HEXAGONAL ANCHOR BOLTS,NUTS AND WASHER",Firestop/ DC 315,Fire,1795.5,AED,M.hassan ,Quotation
5218,RFQ-3550-V4261,MVL Nepal,20 Jul 2020,RFQ,Katkuwa S.,"72036719F00003 - Nepal Community Reconstruction Program (NRCP) IDIQ Contract, Task Order For The Reconstruction Of Schools And Health Facilities In Sindhuli District Of Nepal","Building Materials - Kapilakot, Mahadevsthan And Belghar",Building Materials,Various,12814200,NPR, ,Order
5219,Q-1192-F10518A,FIRESTOP,20 Jul 2020,IQ,Mesopot D.a.,B+MALL(G+1)+3P+11 RES FLOOR-AL NAHDA 2# LPO-M17-SUB-12#R1,Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,54156.84,AED,Arun stephen ,Order
5220,Q-1192-F10612,FIRESTOP,20 Jul 2020,IQ,Al S.A.,1085 G+5P+15 - AL ALAM ENGINEERING # LPO P02 17091,SUPPLY OF INSS1440,Firestop/ DC 315,Fire,1963.5,AED,Samar T.,Order
5221,Q-1192-F10595A,FIRESTOP,20 Jul 2020,IQ,International H.C.,FIRESTOPPING PROJECT,"SUPPLY OF INSS1440, INFS0812",Firestop/ DC 315,Fire,1032.15,AED,Habib B.,Order
5222,Q-1192-F10610,FIRESTOP,19 Jul 2020,IQ,Al Q.G.,1190-UG+G+4P+14F+R-OWAIS-DXB # LPO NO.102001902,SUPPLY OF INSS0285 &amp; INSS1186,Firestop/ DC 315,Fire,14700,AED,Muhammad N.,Order
5223,Q-1192-F10609,FIRESTOP,19 Jul 2020,IQ,Al Q.G.,1189-UG+G+4P+14F+R-GARGASH- DXB #LPO 102001901,SUPPLY OF INSS0285 &amp; INSS1186,Firestop/ DC 315,Fire,21168,AED,Muhammad N.,Order
5224,Q-1192-F10608,FIRESTOP,19 Jul 2020,IQ,Al F.C.,:  ABU DHABI FUTURE SCHOOLS PROGRAM PHASE 08 / PACKAGE 02 &amp; ABU DHABI FUTURE SCHOOLS PROGRAM PHASE 09 / PACKAGE 01 (ADEK),SUPPLY OF INDEX PU-FP,Firestop/ DC 315,Fire,47.25,AED,Habib B.,Quotation
5225,Q-1192-F10607,FIRESTOP,19 Jul 2020,IQ,Tiger C.C.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,546000,AED,Samar T.,Quotation
5226,Q-1192-F10606,FIRESTOP,19 Jul 2020,IQ,Eversafe C.L.,JOB 925-G+7 # LPO ECL 1206,"SUPPLY OF INSS1440, D64",Firestop/ DC 315,Fire,2504.25,AED,Muhammad N.,Order
5227,Q-1192-F10253A,FIRESTOP,19 Jul 2020,IQ,Ali M.&.,A1701-AL FATTAN DOWNTOWN #PO 132000309,SUPPLY OF INSS2460- ALS 128 GREY_,Firestop/ DC 315,Fire,162015,AED,Samar T.,Order
5228,RFQ-3742-V4352,"MVL USA, INC",19 Jul 2020,RFQ,Al A.A.,KUW-132 W912ER-19-C-0018,Supply Of MVL Flags,Misc.,Various,450,AED, ,Order
5229,Q-1005-E7033,"MVL USA, INC",16 Jul 2020,IQ,Elite P.E.,Supply &amp; Delivery Of LED Lighting Fixures-CSOF-Al Udeid Air Base,Supply &amp; Delivery Of LED Lighting Fixures-CSOF-Al Udeid Air Base,Electrical,Electrical,44520.9,USD, ,Order
5230,Q-1192-F10605,FIRESTOP,16 Jul 2020,IQ,Palgan I.C.,"CONSTRUCTION OF CLUBHOUSE &amp; RETAIL CENTER, JUMEIRAH PARK@ LPO 2418",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,4620,AED,Habib B.,Order
5231,Q-1192-F10604,FIRESTOP,16 Jul 2020,IQ,Al S.A.,CHEMICAL ANCHORS,"SUPPLY OF MOPUR 3 0385, 0585",Firestop/ DC 315,Fire,196.35,AED,Samar T.,Order
5232,RFQ-2797-M4101,MACRO,16 Jul 2020,RFQ,Ekon H.E.,SUPPLY OF MULTISPLIT AC AND ACCESSORIES,APPROVED MULTISPLIT AC AND ACCESSORIES,Mechanical Items,Mechanical,90244.92,USD, ,Order
5233,Q-1192-F10603,FIRESTOP,15 Jul 2020,IQ,Safety W.,ALI &amp; SONS # AL SOFOUH # LPO 1392,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,14962.5,AED,Samar T.,Order
5234,Q-1192-F10602,FIRESTOP,15 Jul 2020,IQ,Safety W.,AIROLINK AL QUSAIS PO # 1391,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,24937.5,AED,Arun stephen ,Order
5235,RFQ-1192-V4426,FIRESTOP,15 Jul 2020,RFQ,King P.C.,Supply Of Delivery Note NCR A4 Size 1 Plus 3 4 Color Printing,Delivery Note NCR A4 Size 1 Plus 3 4 Color Printing,Misc.,Various,900,AED, ,Order
5236,Q-1005-V7022,MACRO,14 Jul 2020,IQ,Tatekan C.,Supply &amp; Delivery Of Toilet Accessories-FPT 2,Supply &amp; Delivery Of Toilet Accessories-FPT 2,Building Materials,Various,35436.85,USD,Mahesh B.,Quotation
5237,Q-1192-F10601,FIRESTOP,14 Jul 2020,IQ,True F.E.,"PROPOSED RESIDENTIAL BUILDING - B10, 14 &amp; B15 (2B+G+7TYP.) &amp; B11, 12 &amp; B13 (2B+G+9TYP.), MEYDAN ONE, DUBAI, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,330786.75,AED,Muhammad N.,Quotation
5238,Q-1192-F10600,FIRESTOP,14 Jul 2020,IQ,Al H.,"Al Mamsha 33 Nos. Buildings At Muwaileh Commercial Area ,Sharjah",SUPPLY OF FIRESTOP MATERIALS,Firestop/ DC 315,Fire,1907.85,AED,Samar T.,Quotation
5239,RFQ-1192-V4425,FIRESTOP,14 Jul 2020,RFQ,Smile C.,MVL Firestop Supply Of Inspection Labels,Inspection Labels,Misc.,Various,1500,AED, ,Order
5240,Q-1192-F10551A,FIRESTOP,14 Jul 2020,IQ,Eversafe C.L.,JOB-933-G+4 # ECL 1183,SUPPLY OF INFS0812 &amp; INSS1440,Firestop/ DC 315,Fire,4126.5,AED,Muhammad N.,Order
5241,Q-1192-F10599,FIRESTOP,13 Jul 2020,IQ,Mesopot D.a.,"Nesto Supermarket, Al Satwa, Dubai",Supply Of MVL-Inspection Label,Firestop/ DC 315,Fire,5.25,AED,Arun stephen ,Quotation
5242,Q-1192-F10528A,FIRESTOP,13 Jul 2020,IQ,Drc I.E.,P-92 # P-92/DRC/160720/097,"SUPPLY OF INFS0812, CFS01,D64",Firestop/ DC 315,Fire,4975.43,AED,Arun stephen ,Order
5243,Q-1192-F10575A,FIRESTOP,13 Jul 2020,IQ,Jumairah L.I.,1814+G+M+1 WAREHOUSE+OFFICE # LPO JLI/2020/329,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,8662.5,AED,Samar T.,Order
5244,Q-1192-F10598,FIRESTOP,12 Jul 2020,IQ,Silver F.T.,"Proposed Hotel Building, G+3P+MECH F+14+HC, Plot No.: 3083, Sharjah, UAE.",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,28740.6,AED,Samar T.,Quotation
5245,Q-1192-F10597,FIRESTOP,12 Jul 2020,IQ,Jpm A.T.,"HPR-PROJECT (G+9),PLOT NO:6318845, HADEEQ SHEIKH MOHD BIN RASHID-DUBAI# LPO Jpm/MvL/005/2020",SUPPLY OF INFS0812,Firestop/ DC 315,Fire,7350,AED,Arun stephen ,Order
5246,Q-1192-F10596,FIRESTOP,12 Jul 2020,IQ,Al H.B.,"Modification &amp; Extension , Plot No.5425,5423,5427,5419, Industrial 4, Sharjah# LPO 05060",SUPPLY OF INSS2460 BLACK,Firestop/ DC 315,Fire,2268,AED,Samar T.,Order
5247,Q-1192-F10595,FIRESTOP,12 Jul 2020,IQ,International H.C.,FIRESTOPPING PROJECT,"SUPPLY OF INSS1440, INFS0812",Firestop/ DC 315,Fire,6072.15,AED,Habib B.,Order
5248,Q-1192-F10594,FIRESTOP,12 Jul 2020,IQ,Nascon E.L.,PARAMOUNT HOTEL# LPO 1676-20,"SUPPLY OF CFS01 ,D120",Firestop/ DC 315,Fire,20092.9,AED,Arun stephen ,Order
5249,Q-1192-F10593,FIRESTOP,12 Jul 2020,IQ,Reliance A.&.,LPO #RAG-KC-141,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,22680,AED,Samar T.,Order
5250,Q-1192-F10592,FIRESTOP,09 Jul 2020,IQ,Arabian I.C.,"ANCHOR BOLT, NUTS WASHER GRADE 8.8","SUPPLY OF ANCHOR BOLT, NUTS WASHER GRADE 8.8 &amp; ZINC PLATED",Firestop/ DC 315,Fire,7188.3,AED,M.hassan ,Quotation
5251,Q-1192-F10591,FIRESTOP,09 Jul 2020,IQ,Tech A.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 AND INSS0285,Firestop/ DC 315,Fire,40.95,AED,Samar T.,Quotation
5252,RFQ-1192-V4303,FIRESTOP,09 Jul 2020,RFQ,Fujairah R.F.,SUPPLY OF ROCKWOOL MATERIALS - FRF,SLAB WITHOUT FACING (SXXX) - D120 - 102 SHEETS,Building Materials,Various,2071.23,AED, ,Order
5253,Q-1192-F10590A,FIRESTOP,08 Jul 2020,IQ,Dubco C.L.,"MASJID AL AZIZ (G+1), PLO NO.: 617-2874, NADD AL SHIBA FOURTH, DUBAI",SUPPLY OF  MEP MATERIALS,Firestop/ DC 315,Fire,3614.1,AED,Habib B.,Quotation
5254,Q-1192-F10590,FIRESTOP,08 Jul 2020,IQ,Dubco C.L.,"MASJID AL AZIZ (G+1), PLO NO.: 617-2874, NADD AL SHIBA FOURTH, DUBAI, UAE",SUPPLY OF INSS1186,Firestop/ DC 315,Fire,11014.5,AED,Habib B.,Quotation
5255,Q-1192-F10589,FIRESTOP,08 Jul 2020,IQ,Al O.C.,P- 224-BLOOM HEIGHTS # PO 102000714,SUPPLY OF INFS0812,Firestop/ DC 315,Fire,23625,AED,Habib B.,Order
5256,Q-1192-F10588,FIRESTOP,07 Jul 2020,IQ,Al H.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,19.95,AED,Samar T.,Quotation
5257,Q-1192-F10587,FIRESTOP,07 Jul 2020,IQ,Al H.G.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 &amp; INSS0285,Firestop/ DC 315,Fire,41.48,AED,Samar T.,Quotation
5258,Q-1005-V7020,MACRO,07 Jul 2020,IQ,Metron I.,Supply &amp; Delivery Of Plumbing Fixtures-FPT 2,Supply &amp; Delivery Of Plumbing Fixtures-FPT 2,Building Materials,Various,74855.6,USD, ,Quotation
5259,Q-1192-F10586,FIRESTOP,07 Jul 2020,IQ,Engineering A.S.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,42,AED,Samar T.,Quotation
5260,Q-1192-F10585,FIRESTOP,07 Jul 2020,IQ,Safety W.,Sky Dive Project # LPO 1388,Supply Of SShoop-8cm And INFS0812-8Cm,Firestop/ DC 315,Fire,1709.4,AED,Habib B.,Order
5261,Q-1192-F10584,FIRESTOP,07 Jul 2020,IQ,National A.&.,FIRESTOPPING PROJECT,SUPPLY OF INSS2460 &amp; INSS0285,Firestop/ DC 315,Fire,42,AED,Samar T.,Quotation
5262,Q-1192-F10583,FIRESTOP,07 Jul 2020,IQ,Al I.C.,G+8 @ AL BARSHA,Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,27037.5,AED,Samar T.,Quotation
5263,Q-1192-F10582,FIRESTOP,07 Jul 2020,IQ,Al I.C.,G+8 @ ALBARSHA,Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,36802.5,AED,Samar T.,Quotation
5264,Q-1005-M4031,MACRO,07 Jul 2020,IQ,Usace -.T.,W912ER20R0037 - PATRIOT Missile Assembly / Disassembly Facility (MADF) Heavy Equipment Procurement,EARTH MOVING AND EXCAVATING EQUIPMENT,Machine / Equipments,Mechanical,1076325.25,USD, ,Quotation
5265,Q-1005-M7035,MACRO,06 Jul 2020,IQ,Abdul K.C.,Supply &amp; Delivery Of Hose Valve - Fire Fighting - FPT 1,Supply &amp; Delivery Of Hose Valve - Fire Fighting - FPT 1,Mechanical Items,Mechanical,10605,USD, ,Order
5266,Q-1192-F10542A,FIRESTOP,06 Jul 2020,IQ,Jpm A.T.,"HPR-PROJECT (G+9),PLOT NO:6318845, HADEEQ SHEIKH MOHD BIN RASHID-DUBAI# LPO Jpm/MvL/004/2020",SUPPLY OF D64,Firestop/ DC 315,Fire,577.5,AED,Arun stephen ,Order
5267,Q-1192-F10581,FIRESTOP,06 Jul 2020,IQ,Al Q.G.,"CONSTRUCTION OF (UG+G+4P+14F+R) RESIDENTIAL/COMMERCIAL TOWER (GARGASH),                               PLOT NO.: 673-919, AL BARSHA SOUTH THIRD, DUBAI, UAE.",SUPPLY OF CFS01 AND ROCKWOOL,Firestop/ DC 315,Fire,14175,AED,Muhammad N.,Quotation
5268,Q-1192-F10580,FIRESTOP,06 Jul 2020,IQ,Al Q.G.,"1190- (UG+G+4P+14F+R) RESIDENTIAL/COMMERCIAL TOWER (AL OWAIS),# LPO 102001796   Rev 01                            PLOT NO.: 6730917, AL BARSHA SOUTH THIRD, DUBAI, UAE.","Supply Of CFS01,D120",Firestop/ DC 315,Fire,14175,AED,Muhammad N.,Order
5269,Q-1192-F10579,FIRESTOP,05 Jul 2020,IQ,Joint V.O.,"CONSTRUCTION OF ANIMAL CONSERVATION FACILITY AT DELEIKHA - PACKAGE 2, SECTOR ID: 075-044-000-P1, PLOT NO.: P1, ABU DHABI",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,13146,AED,Samer H.,Quotation
5270,Q-1192-F10578,FIRESTOP,05 Jul 2020,IQ,Joint V.O.,"CONSTRUCTION OF ANIMAL CONSERVATION FACILITY AT DELEIKHA - PACKAGE 2, SECTOR ID: 075-044-000-P1, PLOT NO.: P1, ABU DHABI",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,3139.5,AED,Samer H.,Quotation
5271,Q-1192-F10577,FIRESTOP,05 Jul 2020,IQ,Eversafe C.L.,JOB 925-G+7 # LPO ECL 1135,Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,4677.75,AED,Muhammad N.,Order
5272,Q-1192-F10576,FIRESTOP,02 Jul 2020,IQ,Al Q.G.,1189-UG+G+4P+14F+R-GARGASH- DXB #LPO 102001719,SUPPLY OF INSS1186,Firestop/ DC 315,Fire,15120,AED,Muhammad N.,Order
5273,Q-1005-M7034,MACRO,02 Jul 2020,IQ,Metron I.,Supply &amp; Delivery Of Exhaust Fans-FPT 2,Supply &amp; Delivery Of Exhaust Fans-FPT 2,Mechanical Items,Mechanical,29949.4,USD,Mahesh B.,Quotation
5274,Q-1192-F10575,FIRESTOP,02 Jul 2020,IQ,Jumairah L.I.,1814+G+M+1 WAREHOUSE+OFFICE # LPO JLI/2020/306,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,5775,AED,Samar T.,Order
5275,Q-1192-F10574,FIRESTOP,02 Jul 2020,IQ,Shabbir H.T.,FIRESTOPPING PROJECT,SUPPLY OF D120,Firestop/ DC 315,Fire,1050,AED,Samar T.,Order
5276,Q-1192-F10573,FIRESTOP,02 Jul 2020,IQ,Al R.A.,JOB NO.533 # LPO NO.614,SUPPLY OF INSS2460,Firestop/ DC 315,Fire,2887.5,AED,Samar T.,Order
5277,Q-1192-F10572,FIRESTOP,02 Jul 2020,IQ,Gulf S.E.,"COMM. AND RES. PROJECT, B+MALL(G+1)+3P+11 RES. FLOORS, PLOT NO.: 2410304, AL NAHDA 2ND, DUBAI, UAE",Supply Of Fire Stop Materials MEP,Firestop/ DC 315,Fire,31353,AED,Muhammad N.,Quotation
5278,Q-1192-F10571,FIRESTOP,01 Jul 2020,IQ,Al H.,Sharjah City For Humanitarian Services Tower (SCHST),SUPPLY OF INSS1186 600 ML,Firestop/ DC 315,Fire,19.95,AED,Samar T.,Quotation
5279,Q-1192-F10570,FIRESTOP,01 Jul 2020,IQ,Zein S.C.,"G+8 RESIDENTIAL BUILDING+ROOF GYM, AL BARSHA SOUTH, DUBAI# LPO 539/2020",SUPPLY OF INSS1440 &amp; INFS0812,Firestop/ DC 315,Fire,5486.25,AED,Habib B.,Order
5280,Q-1192-F10569,FIRESTOP,30 Jun 2020,IQ,Target E.C.,IGD Expansion Phase II (IGS2).,SUPPLY OF INSS1186 &amp; INSS0285,Firestop/ DC 315,Fire,4727.1,AED,Samer H.,Quotation
5281,Q-1005-E7032,MACRO,30 Jun 2020,IQ,Tatekan C.,Supply &amp; Delivery Of Lighting Fixture-FPT 2,Supply &amp; Delivery Of Lighting Fixture-FPT 2,Electrical,Electrical,74380.3,USD,Mahesh B.,Order
5282,Q-1192-F10568,FIRESTOP,30 Jun 2020,IQ,Nascon E.L.,Reva Damac # LPO 1656-20,SUPPLY OF MEP MATERIALS,Firestop/ DC 315,Fire,19676.7,AED,Arun stephen ,Order
5283,Q-1005-M7033,MACRO,30 Jun 2020,IQ,Tatekan C.,Supply &amp; Delivery Of Exhaust Fans-FPT 2,Supply &amp; Delivery Of Exhaust Fans-FPT 2,Mechanical Items,Mechanical,30414.3,USD, ,Quotation
5284,Q-1192-F10567,FIRESTOP,29 Jun 2020,IQ,Alibtikar A.T.,FIRESTOPPING PROJECT,SUPPLY OF DC 68 5G PAIL,Firestop/ DC 315,Fire,1417.5,AED,Habib B.,Order
5285,Q-1192-F10566,FIRESTOP,29 Jun 2020,IQ,Global H.a.,FIRESTOPPING PROJECT,Supply Of Fire Stop Materials,Firestop/ DC 315,Fire,2812.95,AED,Habib B.,Quotation
5286,Q-1192-F10554A,FIRESTOP,29 Jun 2020,IQ,Interiors I.I.,FIRESTOPPING PROJECT,SUPPLY OF DC68,Firestop/ DC 315,Fire,518.7,AED,Habib B.,Order
5287,Q-1005-V7019,MACRO,28 Jun 2020,IQ,Tatekan C.,Supply &amp; Delivery Of Child Water Closet - FPT 2,Supply &amp; Delivery Of Child Water Closet - FPT 2,Building Materials,Various,9075,USD, ,Quotation
5288,Q-1005-L4110,FIRESTOP,28 Jun 2020,IQ,Tatekan C.C.,Transportation Of Transformers Air Freight From Ankara To Morugue Site--Door To Door,Transportation Of Transformers Air Freight From Ankara To Morugue Site--Door To Door,Transportation,Logistics,3.9,USD, ,Quotation
5289,Q-1192-F10565,FIRESTOP,28 Jun 2020,IQ,Mbm G.E.,AVENUE - MIRDIFF,"SUPPLY OF INSS1440, FP05",Firestop/ DC 315,Fire,35752.5,AED,Arun stephen ,Quotation
5290,Q-1192-F10564,FIRESTOP,25 Jun 2020,IQ,Trojan G.C.,"GUGGENHEIM ABU DHABI PROJECT - MAIN WORKS, Saadiyat Island, Abu Dhabi, U.A.E",Supply Of Fire Stop Materials - CIVIL,Firestop/ DC 315,Fire,47313,AED,Habib B.,Quotation
5291,Q-1005-V7018,MACRO,25 Jun 2020,IQ,Abdul K.C.,Supply &amp; Delivery Of Grooved &amp; Threaded Fittings-FPT 1,Supply &amp; Delivery Of Grooved &amp; Threaded Fittings-FPT 1,Building Materials,Various,9891,USD,Mahesh B.,Order
