poNumber,poDate,poName,supplier,originalValue,currency,valueUSD,poSpendUSD,tax,taxUSD,netTotal,netTotalUSD,mainOrderId,orderId,entityCode,entity,material,materialCode,poVersion,isChangeOrder,poType,changeOrderGroup,changeOrderTotal,year,month,yearMonth,project
RFPO-1005-V7138-1,23 Oct 2023,PO for REPAINTING OF FIRE EXTINGUISHERS CABINET MODEL:NF/800FRC/RA SERIES,NATIONAL FIRE FIGHTING MANUFACTURING FZCO BR (NAFFCO),2880.0,SAR,768.0,768.0,432.0,115.2,3312.0,883.2,1005,RFPO-1005-V7138,V7138,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5829-R1502-1,22 Oct 2023,PO for BlacK Toner for SHARP BP-20C20T,NEW SMART OFFICE AUTOMATION LLC,1405.0,AED,382.57,382.57,70.25,19.13,1475.25,401.7,5829,RFPO-5829-R1502,R1502,FIRESTOP,Rental,Rental,1,False,Base PO,1,1,2023,10,2023-10,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-1569-O52-1,22 Oct 2023,"PO for LH55QMCEBGCXUE SAMSUNG UHD4K SOC SIGNAGE, QM55C.- COMMERCIAL TV",Kyoto Technologies,2080.0,AED,566.37,566.37,104.0,28.32,2184.0,594.69,1569,RFPO-1569-O52,O52,MACRO,Computer Peripherals,Office Assets,1,False,Base PO,1,1,2023,10,2023-10,MVL Group Office Related POs
RFPO-6168-V40016-1,20 Oct 2023,PO for Roof Fall Protection Materials.,"Scott & From Co., Inc.",3984.375,USD,3984.375,3984.375,0.0,0,3984.375,3984.375,6168,RFPO-6168-V40016,V40016,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-1569-O51-2,19 Oct 2023,"PO for 2 DESKTOP, 4 MONITORS AND COMMERCIAL 55 INCH TV WITH WALL BRACKET",Kyoto Technologies,7484.0,AED,2037.85,2037.85,374.2,101.89,7858.2,2139.74,1569,RFPO-1569-O51,O51,MACRO,Computer Peripherals,Office Assets,2,True,Change Order,2,2,2023,10,2023-10,MVL Group Office Related POs
RFPO-5193-E6801-4,19 Oct 2023,PO for Hinged Dust Cover UNIV bl,Aklaniat Technologies LTD,28622.469999999998,SAR,7632.66,7632.66,4293.371,1144.9,32915.8405,8777.56,5193,RFPO-5193-E6801,E6801,MACRO,Electrical,Electrical,4,True,Change Order,5,5,2023,10,2023-10,"(KSA 126) W912ER21C0014 KHAMIS SIMULATOR FACILITY, KSA"
RFPO-5193-V40008-1,18 Oct 2023,PO for A003A (As per Approved Submittal),NATIONAL FIRE FIGHTING MANUFACTURING FZCO,7992.94,USD,7992.94,7992.94,0.0,0,7992.94,7992.94,5193,RFPO-5193-V40008,V40008,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"(KSA 126) W912ER21C0014 KHAMIS SIMULATOR FACILITY, KSA"
RFPO-6408-M4101-1,18 Oct 2023,"PO for Air Diffuser, Registers & Grilles, Fire Damper",Century Mechanical Systems,3234.3999999999996,AED,880.71,880.71,161.72,44.04,3396.1199999999994,924.74,6408,RFPO-6408-M4101,M4101,MACRO,Mechanical Items,Mechanical,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT"
RFPO-6168-V40015-1,18 Oct 2023,PO for STEEL WIRE ROPE,ROMA ENTERPRISES (L.L.C.),2677.5,AED,729.07,729.07,133.875,36.45,2811.375,765.52,6168,RFPO-6168-V40015,V40015,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-1569-O51-1,17 Oct 2023,"PO for 2 DESKTOP, 4 MONITORS AND COMMERCIAL 55 INCH TV WITH WALL BRACKET",Kyoto Technologies,9564.0,AED,2604.22,2604.22,478.2,130.21,10042.2,2734.43,1569,RFPO-1569-O51,O51,MACRO,Computer Peripherals,Office Assets,1,False,Base PO,2,2,2023,10,2023-10,MVL Group Office Related POs
RFPO-6408-V40000-1,17 Oct 2023,PO for Vibration Rubber Pad,Kinetics Middle East LLC,315.0,AED,85.77,85.77,15.75,4.29,330.75,90.06,6408,RFPO-6408-V40000,V40000,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT"
RFPO-6408-V40001-1,17 Oct 2023,PO for Volume Dampers,PRIME A/C INDUSTRIES (L.L.C),241.8,AED,65.84,65.84,12.09,3.29,253.89000000000001,69.13,6408,RFPO-6408-V40001,V40001,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.41 N4008423F4520 REPLACE SPLIT-TYPE A/C UNITS, UPH 2, DIEGO GARCIA, BIOT"
RFPO-1005-V7126-1,17 Oct 2023,PO for MC215C2 HDCSA0,SAUDICAST- The Industrial Co. for Casting &  Sanitary Fittings,8141.5,SAR,2171.07,2171.07,1221.225,325.66,9362.725,2496.73,1005,RFPO-1005-V7126,V7126,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5213-S9103-1,16 Oct 2023,PO for Pressure Switch 50 Bar for Motorised Wheel Block System,GANDHI AUTOMATION PVT LTD,345.0,USD,345.0,345.0,0.0,0,345.0,345.0,5213,RFPO-5213-S9103,S9103,MACRO,Subcontract,Services,1,False,Base PO,1,1,2023,10,2023-10,(KSA 127) W912ER21C0015 AL KHARJ WAREHOUSE
RFPO-6168-V40013-1,13 Oct 2023,PO for Acoustic Tiles & Supports,BMET Building Materials Trading LLC,38600.95999999999,AED,10510.81,10510.81,0.0,0.0,38600.95999999999,10510.81,6168,RFPO-6168-V40013,V40013,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-1005-V7134-1,12 Oct 2023,PO for FIRE RETARDANT PLYWOOD 4X8X18MM - PYROGUARD,AL Danube Building Materials Trading Co. LLC.,23040.0,AED,6273.66,6273.66,1152.0,313.68,24192.0,6587.34,1005,RFPO-1005-V7134,V7134,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-F7062-1,12 Oct 2023,PO for DC333,MVL Firestop Bldg. Matl Trdg. LLC,16000.0,AED,4356.71,4356.71,800.0,217.84,16800.0,4574.54,1005,RFPO-1005-F7062,F7062,MICRON,Firestop/ DC 315,Fire,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7136-1,12 Oct 2023,PO for,Al Shaikh International Limited Company,22567.0,SAR,6017.87,6017.87,3385.05,902.68,25952.05,6920.55,1005,RFPO-1005-V7136,V7136,MICRON,Misc.,Various,1,False,Base PO,2,2,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7127-1,11 Oct 2023,"PO for 20A Disconnect switch, 220V Non fusible Outdoor type with Grounding and Neutral terminal.",GULF SUPPORT SYSTEM TRADING Co.,64161.0,SAR,17109.6,17109.6,9624.15,2566.44,73785.15,19676.04,1005,RFPO-1005-V7127,V7127,MICRON,Misc.,Various,1,False,Base PO,2,2,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-A6940-1,10 Oct 2023,Toilet Accessories as per attached Data Sheets,AL GHAMDI COMPANY FOR SANITARY WARES,18129.0,SAR,4834.4,4834.4,2719.35,725.16,20848.35,5559.56,1005,RFPO-1005-A6940,A6940,MICRON,Doors,Architectural,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-E7073-2,10 Oct 2023,"PO for [BCC.14511020] CABLE 1X300  CU/XPLE/PVC 1kV, IEC 60502-1",electric house,33626.066,SAR,8966.95,8966.95,5043.91,1345.04,38669.9759,10311.99,1005,RFPO-1005-E7073,E7073,MICRON,Electrical,Electrical,2,True,Change Order,2,2,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5683-A5202-1,10 Oct 2023,PO for Steel Sliding Window,Lakshmi Metal Tech LLC,60800.0,AED,16555.48,16555.48,0.0,0.0,60800.0,16555.48,5683,RFPO-5683-A5202,A5202,MACRO,Doors,Architectural,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.10 N4008422F4478 / N4008421R0079 X010 CONSTRUCT STORAGE ROOM &amp;amp; RENOVATE BREAKROOMS, F-937 &amp; F-938"
RFPO-5657-A5201-1,10 Oct 2023,PO for Aluminum Flush Door,Lakshmi Metal Tech LLC,10800.0,AED,2940.78,2940.78,0.0,0.0,10800.0,2940.78,5657,RFPO-5657-A5201,A5201,MACRO,Doors,Architectural,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.17 N4008422F4422 X017 1638204, QF9006 &amp;ndash; REPAIRS TO SEWAGE LIFT STATIONS"
RFPO-1005-V7133-1,10 Oct 2023,PO for Supply and Installation of Furniture at MVL Project Khamis Mushait,JERAISY RIYADH HOUSE,221943.0,SAR,59184.8,59184.8,33291.45,8877.72,255234.45,68062.52,1005,RFPO-1005-V7133,V7133,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7128-1,09 Oct 2023,PO for KIT CLADDING BRIGHT WHITE,Wissam A- Khaleej Products Co,8225.0,SAR,2193.33,2193.33,1233.75,329.0,9458.75,2522.33,1005,RFPO-1005-V7128,V7128,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-E7074-1,09 Oct 2023,"PO for [ITCC.R0075] CONDUIT RIGID STEEL 3/4 inch, 3M/U - UL6",electric house,16910.614,SAR,4509.5,4509.5,2536.592,676.42,19447.206100000003,5185.92,1005,RFPO-1005-E7074,E7074,MICRON,Electrical,Electrical,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-4814-A5207A-1,09 Oct 2023,PO for Supply and Delivery of Master Key System & Key Cabinet,Vulcan Industries LLC,25975.0,AED,7072.84,7072.84,1298.75,353.64,27273.75,7426.48,4814,RFPO-4814-A5207A,A5207A,MACRO,Doors,Architectural,1,False,Base PO,1,1,2023,10,2023-10,(QTR 193) - W912ER21C0005 - USACE TRANS REGIONAL LOGISTICS COMPLEX (TRLC)
RFPO-1005-E7073-1,09 Oct 2023,"PO for [BCC.14511020] CABLE 1X300  CU/XPLE/PVC 1kV, IEC 60502-1",electric house,30346.062,SAR,8092.28,8092.28,4551.909,1213.84,34897.971300000005,9306.13,1005,RFPO-1005-E7073,E7073,MICRON,Electrical,Electrical,1,False,Base PO,2,2,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7132-1,09 Oct 2023,"PO for (KSA 126) W912ER21C0014 KHAMIS SIMULATOR FACILITY, KSA",GULF SUPPORT SYSTEM TRADING Co.,3525.0,SAR,940.0,940.0,528.75,141.0,4053.75,1081.0,1005,RFPO-1005-V7132,V7132,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5683-V40010-1,06 Oct 2023,PO for Steel Wire Rope,ROMA ENTERPRISES (L.L.C.),1360.0,AED,370.32,370.32,68.0,18.52,1428.0,388.84,5683,RFPO-5683-V40010,V40010,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.10 N4008422F4478 / N4008421R0079 X010 CONSTRUCT STORAGE ROOM &amp;amp; RENOVATE BREAKROOMS, F-937 &amp; F-938"
RFPO-1005-V7129-1,05 Oct 2023,"PO for TPI visit at Vendor – Petraa, KSA (remote location) - Above rate is inclusive of food, accommodation, and transportation.",TUV SUD MIDDLE EAST LLC,392.0,USD,392.0,392.0,19.6,19.6,411.6,411.6,1005,RFPO-1005-V7129,V7129,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5532-O1-1,05 Oct 2023,PO for LAP LENOVO I7 - Raghu Bandari- Safety Manager,KASPERTECH GENERAL TRADING LLC,3047.62,AED,829.85,829.85,152.381,41.49,3200.0009999999997,871.34,5532,RFPO-5532-O1,O1,MACRO,Computer Peripherals,Office Assets,1,False,Base PO,1,1,2023,10,2023-10,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5193-A5204-3,05 Oct 2023,PO for Anchor Bolt Cap and Manufacturing Label on Non-fire-rated doors,ARCHITECTURAL METAL DOORS FZC,1650.0,AED,449.29,449.29,82.5,22.46,1732.5,471.75,5193,RFPO-5193-A5204,A5204,MICRON,Doors,Architectural,3,True,Change Order,3,3,2023,10,2023-10,"(KSA 126) W912ER21C0014 KHAMIS SIMULATOR FACILITY, KSA"
RFPO-5532-V40020-1,04 Oct 2023,PO for CPVC Pipes and accessories (Moody Office & Clinic),CRESCO MIDDLE EAST TRADING L.L.C,1293.5,AED,352.21,352.21,64.675,17.61,1358.175,369.82,5532,RFPO-5532-V40020,V40020,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5532-V40021-1,04 Oct 2023,PO for PE Pipes & fittings (Moody Clinic & Office),Servetech Middle East General Trading,1755.95,AED,478.13,478.13,87.798,23.91,1843.7475,502.04,5532,RFPO-5532-V40021,V40021,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-5532-V4362A-1,04 Oct 2023,PO for Standard Post 3Mtr,Sher Ahmed Scaffolding Tr LLC,35481.5,AED,9661.4,9661.4,1774.075,483.07,37255.575,10144.47,5532,RFPO-5532-V4362A,V4362A,MVL Nepal,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-1005-A5307-1,03 Oct 2023,PO for Jazeera Cool Roof,Jazeera Paints,21105.0,SAR,5628.0,5628.0,3165.75,844.2,24270.75,6472.2,1005,RFPO-1005-A5307,A5307,MACRO,Doors,Architectural,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-M7081-1,03 Oct 2023,PO for IL400-UL-S316PPMM 2 SEALS at 7 LYNX PER BELT(6.63ODX10.02ID) NOTE - 8 inch MIN SLEEVE LENGTH NEEDED,Diversified Lines For Petroleum Services Co.,30348.0,SAR,8092.8,8092.8,4552.2,1213.92,34900.2,9306.72,1005,RFPO-1005-M7081,M7081,MICRON,Mechanical Items,Mechanical,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5829-M4103A-1,03 Oct 2023,PO for Proposal for 10 kVA UPS,LEMINAR AIR CONDITIONING CO. LLC,148200.0,AED,40353.98,40353.98,7410.0,2017.7,155610.0,42371.68,5829,RFPO-5829-M4103A,M4103A,MACRO,Machine / Equipments,Mechanical,1,False,Base PO,2,2,2023,10,2023-10,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-5695-E6800-1,03 Oct 2023,PO for 29mm Rebar,TIC LIGHT ELECTRICAL CORP,19392.75,USD,19392.75,19392.75,0.0,0,19392.75,19392.75,5695,RFPO-5695-E6800,E6800,MACRO,Electrical,Electrical,1,False,Base PO,1,1,2023,10,2023-10,"BIOT-121.16 N4008422F4476 QC1018 REPAIR BOLLARDS, POL PIER"
RFPO-1005-E7071-1,02 Oct 2023,PO for 1-1/2 LF009M2-QT,TIC LIGHT ELECTRICAL CORP,2151.69,USD,2151.69,2151.69,0.0,0,2151.69,2151.69,1005,RFPO-1005-E7071,E7071,MICRON,Electrical,Electrical,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-5193-E6801-3,02 Oct 2023,PO for Hinged Dust Cover UNIV bl,Aklaniat Technologies LTD,28622.469999999998,SAR,7632.66,7632.66,4293.371,1144.9,32915.8405,8777.56,5193,RFPO-5193-E6801,E6801,MACRO,Electrical,Electrical,3,True,Change Order,5,5,2023,10,2023-10,"(KSA 126) W912ER21C0014 KHAMIS SIMULATOR FACILITY, KSA"
RFPO-1005-V7125-1,02 Oct 2023,"PO for SPEAKER STROBE, SPSW-CLR-ALERT  / SYSTEM SENSOR",Al Shaikh International Limited Company,140565.0,SAR,37484.0,37484.0,21084.75,5622.6,161649.75,43106.6,1005,RFPO-1005-V7125,V7125,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7123-1,02 Oct 2023,"PO for DUCT DETECTOR KEY SWITCH ,  RTS151",Al Shaikh International Limited Company,7000.0,SAR,1866.67,1866.67,1050.0,280.0,8050.0,2146.67,1005,RFPO-1005-V7123,V7123,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7124-1,02 Oct 2023,PO for SUPPLY OF FM200 SYSTEM FOR LCT  ROOM AS PER APPROVED  DRAWINGS,Al Shaikh International Limited Company,296450.0,SAR,79053.33,79053.33,44467.5,11858.0,340917.5,90911.33,1005,RFPO-1005-V7124,V7124,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,10,2023-10,Transportation Of Expansion Joints From China To Nepal
RFPO-1192-V4457-1,02 Oct 2023,PO for COLOR DIVIDER WITH n 1-20 1-12 X 20SET,GRAND STATIONERY CO LLC,293.5,AED,79.92,79.92,14.675,4.0,308.175,83.91,1192,RFPO-1192-V4457,V4457,FIRESTOP,Building Materials,Various,1,False,Base PO,1,1,2023,10,2023-10,MVL Firestop Bldg Material Trdg LLC
RFPO-5532-M4005-1,28 Sep 2023,PO for STEEL CYLINDRICAL MOULD 150 X 300MM,FALCON GEOMATICS LLC,6485.0,AED,1765.83,1765.83,324.25,88.29,6809.25,1854.12,5532,RFPO-5532-M4005,M4005,MVL USA JV LLC,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2023,9,2023-09,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-1005-V7122-1,27 Sep 2023,PO for BONDING TAPE (TC225),GULF SUPPORT SYSTEM TRADING Co.,10099.88,SAR,2693.3,2693.3,1514.982,404.0,11614.862,3097.3,1005,RFPO-1005-V7122,V7122,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,9,2023-09,Transportation Of Expansion Joints From China To Nepal
RFPO-5503-M4101-2,26 Sep 2023,"PO for Titus Model DESV Direct Digital Single Duct VAV Terminal Unit- 22 Gauge Galvanized Steel Terminal Casing Internally Lined with 1/2 inch Fiberglass insulation, AeroCross Multi-Point Inlet Veloci",S & R Global,62768.52000000001,USD,62768.52000000001,62768.52000000001,0.0,0,62768.52000000001,62768.52000000001,5503,RFPO-5503-M4101,M4101,MACRO,Mechanical Items,Mechanical,2,True,Change Order,2,2,2023,9,2023-09,GRE-121 N6247022C0002 Communications Center - Souda Bay
RFPO-1428-V4355-2,25 Sep 2023,PO for Spiral Notebook,Krossover Gifts Trading LLC,2700.0,AED,735.19,735.19,135.0,36.76,2835.0,771.95,1428,RFPO-1428-V4355,V4355,MVL Nepal,Misc.,Various,2,True,Change Order,2,2,2023,9,2023-09,"PRE-BID ENGINEERING ACTIVITIES FOR H2S STRIPPER PACKAGE, ADNOC"
RFPO-1192-V4334-1,21 Sep 2023,"PO for SAUDI ROCKWOOL SLAB INSULATION UNFACED THICKNESS-50MM , DENSITY : 64KG/M3 1.2 X 0.6M",CMS - Group of Companies,2488.32,AED,677.55,677.55,124.416,33.88,2612.7360000000003,711.43,1192,RFPO-1192-V4334,V4334,MVL Nepal,Building Materials,Various,1,False,Base PO,1,1,2023,9,2023-09,MVL Firestop Bldg Material Trdg LLC
RFPO-5532-M4101-1,21 Sep 2023,PO for AIR CONDITIONERS,Teko General Trading LLC,22995.0,AED,6261.4,6261.4,0.0,0.0,22995.0,6261.4,5532,RFPO-5532-M4101,M4101,MACRO,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2023,9,2023-09,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-4814-M4105-5,21 Sep 2023,"PO for SUPPLY OF NFPA 22 APPROVED GALVANIZED STEEL BOLTED TANK WITH DWI APPROVED LINER. MAKE: BALMORAL UK. 6.24 MTRS DIA; 8.2 MTRS HEIGHT, 229M3 NET CAPACITY, 2A SEISMI",ALIGN ELECTROMECHANICAL WORK LLC,507054.0,AED,138067.8,138067.8,25352.7,6903.39,532406.7,144971.19,4814,RFPO-4814-M4105,M4105,MACRO,Mechanical Items,Mechanical,5,True,Change Order,5,5,2023,9,2023-09,(QTR 193) - W912ER21C0005 - USACE TRANS REGIONAL LOGISTICS COMPLEX (TRLC)
RFPO-5657-V40009-1,21 Sep 2023,PO for TPI visit for Pumps,TUV SUD MIDDLE EAST LLC,924.0,USD,924.0,924.0,46.2,46.2,970.2,970.2,5657,RFPO-5657-V40009,V40009,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,9,2023-09,"BIOT-121.17 N4008422F4422 X017 1638204, QF9006 &amp;ndash; REPAIRS TO SEWAGE LIFT STATIONS"
RFPO-5532-V40018-1,21 Sep 2023,PO for CPVC Pipes & fittings,CRESCO MIDDLE EAST TRADING L.L.C,2180.16,AED,593.64,593.64,109.008,29.68,2289.1679999999997,623.33,5532,RFPO-5532-V40018,V40018,MVL USA JV LLC,Building Materials,Various,1,False,Base PO,1,1,2023,9,2023-09,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-1005-V7121-1,20 Sep 2023,PO for CABLE ROLLER STAND,GULF SUPPORT SYSTEM TRADING Co.,33214.74,SAR,8857.26,8857.26,4982.211,1328.59,38196.951,10185.85,1005,RFPO-1005-V7121,V7121,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,9,2023-09,Transportation Of Expansion Joints From China To Nepal
RFPO-4814-M4105-4,20 Sep 2023,"PO for SUPPLY OF NFPA 22 APPROVED GALVANIZED STEEL BOLTED TANK WITH DWI APPROVED LINER. MAKE: BALMORAL UK. 6.24 MTRS DIA; 8.2 MTRS HEIGHT, 229M3 NET CAPACITY, 2A SEISMI",ALIGN ELECTROMECHANICAL WORK LLC,460150.0,AED,125296.12,125296.12,23007.5,6264.81,483157.5,131560.93,4814,RFPO-4814-M4105,M4105,MACRO,Mechanical Items,Mechanical,4,True,Change Order,5,5,2023,9,2023-09,(QTR 193) - W912ER21C0005 - USACE TRANS REGIONAL LOGISTICS COMPLEX (TRLC)
RFPO-5193-A5204-2,19 Sep 2023,"PO for DOORS & FRAMES, VISION PANEL WITH GLASS, AND DOOR HARDWARES",ARCHITECTURAL METAL DOORS FZC,176002.52,AED,47924.44,47924.44,8800.126,2396.22,184802.64599999998,50320.67,5193,RFPO-5193-A5204,A5204,MICRON,Doors,Architectural,2,True,Change Order,3,3,2023,9,2023-09,"(KSA 126) W912ER21C0014 KHAMIS SIMULATOR FACILITY, KSA"
RFPO-5829-O3-1,19 Sep 2023,PO for SYS DELL 7000 I7 - DELL OPTIPLEX 7000 i7 16GB RAM  1TB SSD NVME 4GB GRAPHIC DOS,KASPERTECH GENERAL TRADING LLC,3700.0,AED,1007.49,1007.49,185.0,50.37,3885.0,1057.86,5829,RFPO-5829-O3,O3,MACRO,Computer Peripherals,Office Assets,1,False,Base PO,1,1,2023,9,2023-09,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-5695-V40002-1,19 Sep 2023,PO for Rebar Couplers,"White Cap Supply Holdings, LLC",31548.200000000004,USD,31548.200000000004,31548.200000000004,0.0,0,31548.200000000004,31548.200000000004,5695,RFPO-5695-V40002,V40002,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,9,2023-09,"BIOT-121.16 N4008422F4476 QC1018 REPAIR BOLLARDS, POL PIER"
RFPO-5532-M4004-1,18 Sep 2023,PO for Oil filter for 9m  Lighting Vehicle  4TN4000,Evangel International Machinery Ltd.,93.0,USD,93.0,93.0,0.0,0,93.0,93.0,5532,RFPO-5532-M4004,M4004,MVL USA JV LLC,Machine / Equipments,Mechanical,1,False,Base PO,1,1,2023,9,2023-09,BIOT-121 N4008421D0082/N4008421R0079 AEC DB DBB MACC
RFPO-1428-V4355-1,18 Sep 2023,PO for Spiral Notebook,Krossover Gifts Trading LLC,2100.0,AED,571.82,571.82,105.0,28.59,2205.0,600.41,1428,RFPO-1428-V4355,V4355,MVL Nepal,Misc.,Various,1,False,Base PO,2,2,2023,9,2023-09,"PRE-BID ENGINEERING ACTIVITIES FOR H2S STRIPPER PACKAGE, ADNOC"
RFPO-6168-V40012-1,14 Sep 2023,PO for Manual Volume Dampers,PRIME A/C INDUSTRIES (L.L.C),3300.0,AED,898.57,898.57,165.0,44.93,3465.0,943.5,6168,RFPO-6168-V40012,V40012,MACRO,Building Materials,Various,1,False,Base PO,1,1,2023,9,2023-09,"BIOT-121.37 N4008423F4277 REPAIRS TO ORDNANCE OPERATIONS, F-541"
RFPO-5829-M4102-2,14 Sep 2023,PO for AIR COOLED CHILLER Part Number - 30XB0900-MCHE - FRANCE  - AS PER ATTACHED APPROVED SUBMITTAL,UTS CARRIER L.L.C.,1295000.0,AED,352620.83,352620.83,64750.0,17631.04,1359750.0,370251.87,5829,RFPO-5829-M4102,M4102,MACRO,Machine / Equipments,Mechanical,2,True,Change Order,2,2,2023,9,2023-09,"ORD-5829 UAE-123R W912ER22C0026 P-960 Triton Operational Facility, United Arab Emirates"
RFPO-1005-E7067-1,12 Sep 2023,"PO for Supply and Delivery of UL 924 / C-UL UL / C-UL 1778 eLITE Series Model ELE Centralized Emergency Lighting Inverter (5.3 kW to 18 kW) Single Phase (NFPA 101, NFPA 111, NEC, IBC, and local codes)",ALC ADVANCED LIGHTING COMPANY,779944.47,SAR,207985.19,207985.19,116991.671,31197.78,896936.1405,239182.97,1005,RFPO-1005-E7067,E7067,MICRON,Electrical,Electrical,1,False,Base PO,1,1,2023,9,2023-09,Transportation Of Expansion Joints From China To Nepal
RFPO-1005-V7117-1,12 Sep 2023,PO for Bedding Sand Material supply,Gulf Inshaa General Contracting Est,12800.0,SAR,3413.33,3413.33,1920.0,512.0,14720.0,3925.33,1005,RFPO-1005-V7117,V7117,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,9,2023-09,Transportation Of Expansion Joints From China To Nepal
RFPO-5503-V40008A-1,12 Sep 2023,PO for H1B5HF000,Zarifopoulos S.A,71579.2,EURO,77803.48,77803.48,17179.008,18672.83,88758.208,96476.31,5503,RFPO-5503-V40008A,V40008A,MVL USA JV LLC,Misc.,Various,1,False,Base PO,2,2,2023,9,2023-09,GRE-121 N6247022C0002 Communications Center - Souda Bay
RFPO-1005-V7111A-1,12 Sep 2023,PO for Polyflame 3mm Black,BITUMAT Co. Ltd.,37558.0,SAR,10015.47,10015.47,5633.7,1502.32,43191.7,11517.79,1005,RFPO-1005-V7111A,V7111A,MICRON,Misc.,Various,1,False,Base PO,1,1,2023,9,2023-09,Transportation Of Expansion Joints From China To Nepal
